|leave|,|RT @RTUKnews: South Buckinghamshire votes for #Brexit https://t.co/VNXRzF2jAN https://t.co/3okeJpcQ9A|
|remain|,|RT @bencasselman: Sooooo... if I'm reading this correctly, we have absolutely no idea what's going to happen. #Brexit|
|unknown|,|RT @DJack_Journo: It's London v the rest of Britain #EUref #Brexit|
|remain|,|RT @cantthinksoz: When you're watching the #EUref online w/ur sissy but you're in diff room and you have to screenshot. #VoteRemain https:/…|
|unknown|,|RT @Cernovich: Tonight's #Brexit vote is shocking the pundits and burning the polls. The same will happen in November. #Trump|
|unknown|,|You think that left wing voters are responsible for higher voter turnout? Cause that's what happened in Canada last year. #Brexit #remain|
|leave|,|RT @Nigel_Farage: It's time to get our borders back, our democracy back and our country back. #Brexit https://t.co/eArDsfxlO3|
|unknown|,|RT @RTUKnews: Cannock Chase votes for #Brexit https://t.co/VNXRzF2jAN https://t.co/jLBdDfqqE3|
|remain|,|Are Britain just trying to find out where the racists and xenophobes live? #Brexit|
|unknown|,|RT @Cernovich: Tonight's #Brexit vote is shocking the pundits and burning the polls. The same will happen in November. #Trump|
|leave|,|RT @SamBriggsUK: Leave have overtaken! #VoteLeave https://t.co/vvBG5BRJrb|
|leave|,|RT @YorksCoastLeave: Scarborough result 60,539 total votes, 22,999 remain, 37,512 leave. 62% leave 👍👍 #Brexit #VoteLeave|
|unknown|,|RT @Cernovich: Tonight's #Brexit vote is shocking the pundits and burning the polls. The same will happen in November. #Trump|
|unknown|,|Do Scotland think they are voting to get into Euro 2016? #Brexit #referendum #Scotland #euro2016|
|unknown|,|With the #Brexit results being so uncertain, I'm not sure if Cameron's leadership is at stake.|
|unknown|,|Burn down the disco. Hang the blessed DJ. Because #Brexit is winning https://t.co/EM8VSAqmVa #HangTheDJ #IVoted https://t.co/P74aCBGX8Z|
|unknown|,|RT @dankennedy_nu: Strikes me that we're all freaking out because it feels something like Trump being elected president. #Brexit|
|unknown|,|🔘GET FREE 423 FOLLOWERS 🔀https://t.co/gRsftmmoHK  #Monster5thWin #Brexit F2 Logistics|
|unknown|,|RT @slone: Bad night for Obama #BREXIT The lecture comes tomorrow.|
|unknown|,|RT @JoePerticone: Hey United Kingdom imma let you finish but America had one of the greatest #Brexit's of ALL TIME https://t.co/qJwC63lUUa|
|leave|,|Make no mistake about it the prospect of Turkey entering the EU is driving #Brexit #VoteLeave.|
|remain|,|Yep..and will leave..then join the EU  https://t.co/pr08yWuCWw|
|unknown|,|The British vote on whether to stay or leave the European Union remains too close to call.  #Pakistan #News #Brexit #EUref|
|leave|,|60 years after Martin Luther King and this is the modern "I have a dream" https://t.co/NArh1e4CC8|
|leave|,|Freedom is infectious. #Brexit https://t.co/UWHFzxewyT|
|unknown|,|Note that #NigelFarage converts to "finer ale gag" or "finger algae" while #DavidCameron becomes "a damn divorce". #Brexit stage right.|
|unknown|,|RT @CNN: If #Brexit happens -- what would it mean for you? https://t.co/9SgCwgLYiF #EURefResults https://t.co/aN78bApuut|
|unknown|,|The once in a generation decision by the UK to leave the EU seems more of a likelihood than a pipe dream #BrexitOrNot #Brexit #UKreferendum|
|unknown|,|this #Brexit got me stressed... usa is the only one supposed to be taking L's during election season|
|unknown|,|@PSBROOKES As often seen in US elections, #Brexit vote appears split along Arrogant/Entitled vs. Snubbed/Pay the Fucking Bills lines #FIFY|
|remain|,|RT @mattdpearce: Never seen a country shoot itself in the foot whilst also shooting a totally different country also in the foot https://t.…|
|unknown|,|RT @madversity: Watch @BBCWorld TV on #Brexit to get an idea of what a TV news panel can and should be. Dignified, analytical & sharp in an…|
|remain|,|RT @GovHowardDean: Big winner tonight is Vladimir Putin #Brexit|
|leave|,|RT @heckmonwyke: I call it 60/40 #Leave how i wish i had a tenner at 10/1 i knew this would happen ;-( https://t.co/8rM28BCzLj|
|remain|,|RT @LDrogen: old people suck, that's a fact the world over https://t.co/g9Rox6jjlJ|
|remain|,|RT @scottbix: "We've done it without a bullet being fired." – Nigel Farage, forgetting that a Member of Parliament was assassinated over #B…|
|unknown|,|RT @IanHanchett: Looks like the UK's about to say, “It’s not me, it’s EU.” #Brexit #BrexitOrNot #EUref|
|unknown|,|RT @benshapiro: German to UK: "Hey, take some of these unvetted Muslim refugees...wait, where are you guys going?" #Brexit|
|unknown|,|There's so much good #Brexit / #AmericanRevolution fodder on Twitter tonight. So much that I can hardly stand it! 🇺🇸|
|unknown|,|RT @benshapiro: German to UK: "Hey, take some of these unvetted Muslim refugees...wait, where are you guys going?" #Brexit|
|unknown|,|Thoughts on #Brexit (via comments section) https://t.co/vPO9LBc6B0|
|remain|,|This says it all. Victory for him and #leave but at what absurd cost? https://t.co/MHr8xoTAoR|
|unknown|,|If you're interested in the Left's case for leaving the EU check out material by @Socialist_Party #Lexist #Brexit https://t.co/dvdNwk6Nxl|
|remain|,|We will wake up to a madhouse.... #brexit #goldprices #gold https://t.co/1YPWYS560t|
|unknown|,|Hopefully your broker anticipated this. I think of it as a buying opportunity. https://t.co/GNOb3eojjo|
|unknown|,|#BREXIT Black Friday for the union https://t.co/gaGkc0M6Nw|
|unknown|,|Where is David Soul's opinion, we've got Lindsay Lohan commentary on Twitter. Where's Dave's? Leave or Remain? #Brexit|
|leave|,|RT @cuckservative: Some kebab heading for Calais with visions of raping British girls is in for a big disappointment.  #Brexit|
|leave|,|@rebecca_cafaro SOVEREIGNTY!  https://t.co/9NVulvV81z|
|remain|,|It's all over! There's no coming back from this.#Brexit is happening.  Unreal! https://t.co/UN2E6odfJK|
|unknown|,|Brexit is becoming very real now! https://t.co/UYnZpRAh9M|
|unknown|,|RT @BBCBreaking: BBC forecasts UK votes to #Leave the European Union https://t.co/itsARDBbYF #EURef #Brexit https://t.co/gASaxpdNi3|
|unknown|,|RT @LacyMB: Isn't this right about the time when The Doctor is supposed to show up? #Brexit #EURef|
|unknown|,|In 15 minutes, I will discuss #Brexit on @CNN|
|leave|,|RT @Cernovich: #Brexit wins, freedom wins, hope for a new day begins!  https://t.co/8jRJm86d90|
|leave|,|#UK has chosen sovereignty over globalism! https://t.co/mh6zQRj3fu #Brexit #UKIP #UKreferendum #EUref #EURefResults https://t.co/OOZx6pke8I|
|leave|,|RT @SoCal4Trump: SO PROUD of the United Kingdom for voting to LEAVE the EU! Globalism is DEAD! Happy Independence Day! #Brexit https://t.co…|
|remain|,|RT @_ThatGuyT: Congrats Britain! Now be careful, freedom is a BIG responsibility.. Lets see if you can survive a week w/o toothbrush regula…|
|remain|,|The idea that a post-#Brexit scenario would include increased resources and opportunities for the poor in the UK is wild|
|unknown|,|The only thing we know for certain about the UK now is that no-one has a clue how this is going to play out. #Brexit|
|leave|,|RT @PamelaGeller: If #Brexit succeeds look for rest of Europe to head for exit doors. Fascists at #EU jumped the shark with #invasion.Go #f…|
|unknown|,|RT @BBCBreaking: BBC forecasts UK votes to #Leave the European Union https://t.co/itsARDBbYF #EURef #Brexit https://t.co/gASaxpdNi3|
|remain|,|time to start counting the economic consequences to african economies-esp small scale farmers. #Brexit|
|unknown|,|RT @lvphillies08: THEY HAD ME WITH THE WORD WALL 🇬🇧🇺🇸 #Brexit #BuildThatWall @LatinaPatriotNV|
|unknown|,|RT @USAforTrump2016: BREAKING: The UK has voted to LEAVE the EU #Brexit #BrexitOrNot   If this shows us anything, it's that Donald Trump ne…|
|unknown|,|ITS HAPPENING!  https://t.co/3S61cmwbE0|
|remain|,|RT @Gavin_McInnes: Well, there was a reasonable argument for unity but the Muslim immigration debacle overpowered everything and that's a g…|
|unknown|,|RT @rizalzulkapli: Leave campaign is leading with more than 450k votes #referendum #brexit (BBC) @501Awani https://t.co/TsJQsqiXVc|
|unknown|,|Democrats should go sit in Britain. #brexit #leave #remain|
|remain|,|RT @owillis: "go forth, my hounds, and hunt down these monsters who have devalued my fortune" #brexit https://t.co/uqtE5aakdh|
|unknown|,|I can https://t.co/6syhJ6MzeL|
|leave|,|RT @KurtSchlichter: America's greatest friend takes its rightful place at the head of the line when it comes to freedom. #Leave #Brexit|
|leave|,|RT @AmandeepBhogal: Britain has won! Good days are ahead. Long live Great Britain.  @vote_leave #Brexit #EUref https://t.co/cw53ZNVymN|
|unknown|,|RT @laura_nelson: Whoa, the age divide on #Brexit is stunning. via @WSJ https://t.co/M3BJkozO5t https://t.co/RKZXRS79Bb|
|unknown|,|RT @naominnie: Still true https://t.co/VpLaNTCsFy|
|unknown|,|RT @commonslibrary: In or Out? You decide on the 23 June. Read our impartial briefing on the possible impact of a #Brexit https://t.co/oXPY…|
|unknown|,|RT @PamelaGeller: Out of the night that covers me, Black as the pit from pole to pole, I thank whatever gods may be For my unconquerable so…|
|unknown|,|#EU referendum results live: #Brexit wins as Britain votes to leave European Union || via @telegraphnews https://t.co/tM5pTXWCzN|
|unknown|,|RT @sbstryker: Looks like the #Brexit only goes in...One Direction https://t.co/c0C6stGLXF|
|unknown|,|RT @Patentmann1: Post #Brexit https://t.co/lrVhGrUpp9|
|unknown|,|RT @bencnn: Heard in Baghdad: "I never thought Britain would break up before #Iraq." #Brexit|
|remain|,|RT @MichaelAuciello: It's normally left to English sports team to embarrass the nation. Good to see the general population pulling its weig…|
|leave|,|RT @johniadarola: Frustrated about economy -> vote to leave EU -> leave vote tanks economy. Makes sense. #Brexit|
|unknown|,|RT @phillipmbailey: So so so so so so so sooooo good. #Brexit https://t.co/cgkdu49erP|
|unknown|,|RT @aayoub: Populism is alive in #Britain. Those who think Trump can't win this Nov need to take a close look at what just happened. #Brexit|
|unknown|,|RT @OpinionYP: Keep calm and carry on: #Britain's wake-up call to the world after #Brexit wins, reports Tom Richmond https://t.co/qPE6vTkwm…|
|unknown|,|RT @cd_hooks: yes that's the problem, thank you. we didn't bomb enough https://t.co/roiOZnlvWe|
|remain|,|RT @RT_com: DEVELOPING: #Euro also tumbled, falling as low as $1.09 - lowest since May https://t.co/9WKtrmnsXT https://t.co/e0IT2oZ1yy|
|leave|,|RT @Schuldensuehner: Two thirds of areas reported, 51% Leave. Bookies now show #Brexit probability of above 90%. https://t.co/Q3x2NGWlFa|
|unknown|,|RT @JosephNMonsanto: Quite the folly using the #Brexit referendum as a political tool https://t.co/jJn9Kv0DVB|
|remain|,|Dumb, dumber, dumbest.  #Brexit|
|leave|,|RT @VotingFemale: Of course the sleazy media is vastly over-rating the volatility.   #EUref #EURefResults #VoteLeave #Brexit  https://t.co/…|
|remain|,|In my little head, this does not look like a forward step for the UK rather it's a dividing move that will consume resources #EUref #Brexit|
|unknown|,|RT @JamesMelville: Goodbye EU. Goodbye United Kingdom. Thanks for all the fish. #EUref #Brexit #IndyRef2 https://t.co/GwBx0RtYAs|
|remain|,|RT @calgaryrants: Don't worry twitter..tomorrow the sun will rise and we still won't be able to ship our oil across our own country with ea…|
|unknown|,|RT @BBCBreaking: UK votes to #Leave EU. Follow continuing coverage & reaction to historic #Brexit vote  https://t.co/jo2sWrtAoS https://t.c…|
|remain|,|So.... Patagonia anyone? I hear they're very welcoming! 🇦🇷  #Cymru #Wales #Brexit|
|unknown|,|RT @harikondabolu: England is about to give us a preview of "Trump's America." #Brexit|
|leave|,|RT @SMullnix: Globalist New World Order bootlickers to start calling those who voted for #Brexit racists in 3....2.....1.....|
|unknown|,|@StevenDScott  Just like #Turnbull to jump on the #Brexit result and use it to promote his #LNPgovernment. #PoliticalOpportunist #PutLNPLast|
|unknown|,|RT @Oscar_Isham: The top 3 remembered issues of the campaign were all #voteleave: 1. 350m a week 2. Migration figures 3. Turkey  2/3 were l…|
|leave|,|RT @ABC: BREAKING: United Kingdom votes to leave European Union, according to latest numbers. https://t.co/BZANqdcFQ9 #Brexit https://t.co/…|
|remain|,|I feel like going on a farewell tour of Paris & Berlin #Brexit #EUref https://t.co/kryalysVs4|
|unknown|,|Meanwhile, #Wales and #NorthernIreland will battle who gets to "remain" in #EURO2016. #Scotland already focuses on #WorldCup2018. #brexit.|
|unknown|,|RT @Kaahtic: I guess #TedCruz and the #GOP learned a valuable lesson today people won't stand for globalism or #TPP #Brexit. National  Sove…|
|unknown|,|RT @HuffingtonPost: #Brexit outcome prompts Sinn Fein to push for vote for a united Ireland https://t.co/ro1QmtBDMb https://t.co/9yuduqDbqz|
|unknown|,|RT @NomyPti: Some old Mad citizens are enjoying…. #Brexit #EUref  #Brexit https://t.co/GfJIiCb6Vb|
|unknown|,|RT @iowahawkblog: Forget #Brexit, maybe it's time for #Texit.|
|unknown|,|RT @BBCr4today: “The political miscalculation by David Cameron is almost on a par with Suez" - @BBCNormanS #Brexit https://t.co/OGzoFMCEN4|
|remain|,|This result is absolute sickening. Feel so disappointed in our country #Brexit|
|remain|,|RT @WHlSPEY: Can I ctrl+Z the #Brexit vote|
|remain|,|RT @koenmaas: "The best argument against democracy is a five-minute conversation with the average voter." - W. Churchill knew his pappenhei…|
|leave|,|England just left the EU and all the immigrants have vanished! Knew my vote didn't count for nothing #Brexit #EUref|
|unknown|,|RT @FurriesBeLike: Meanwhile, in the UK. #Brexit https://t.co/a2mbaDjJWj|
|unknown|,|RT @robferdman: Not the official #Brexit vote but my god is this telling https://t.co/adNC5R9Lu4|
|unknown|,|RT @EconomicTimes: 'Global central banks have been factoring in the possibility of #Brexit', says #RaghuramRajan https://t.co/adESTT9QYm|
|unknown|,|The lesson of #Brexit?  Too much integration, pushed too quickly, with too little leadership. 1/2|
|remain|,|RT @pHinkasaurus: #trump, #brexit or how media learned that USA and UK have way more bigots than they thought & the consequences of fear mo…|
|leave|,|It wasn't just economic. It was also National Security! https://t.co/XtcojUx0kI|
|unknown|,|RT @business: Pound and euro plunge by record amounts as #Brexit forecast hits markets around the world https://t.co/71imyP5wbl https://t.c…|
|unknown|,|RT @business: The story of the night when Britain backed #Brexit - here's our #EURefResults recap https://t.co/nkRli9lU9y https://t.co/krlJ…|
|unknown|,|RT @AngryBlackLady: ok this might be the funniest #Brexit tweet. https://t.co/uDUrcyEPxk|
|unknown|,|RT @business: BREAKING: Britain backs #Brexit by 52% to 48% - follow #EURefResults coverage live https://t.co/64SID8sGBA https://t.co/MxuIj…|
|remain|,|RT @azuzeus: Looks like the U.S. isn't the only stupid country #Brexit|
|unknown|,|RT @Wallpaper: Attention USA:  If #Brexit teaches us anything it's that what seems impossible (and apocalyptic) isn't at all.  REGISTER TO…|
|leave|,|We did it.. we won.. still a long way go, but it's a start. #voteleave #voteleavewon #closecall https://t.co/8BsBICLn5G|
|unknown|,|Calme down ppl we'll still get that 4 o'clock tea #brexit|
|remain|,|RT @carriedenny: Tell that to Jo Cox.  #Brexit https://t.co/FOWoVQBQZg|
|unknown|,|My the odds be ever in the world's favor. https://t.co/Ii3qspmbrr|
|remain|,|RT @TweetingPeter: Presumably if #brexit are now saying "ooh, soz, we lied about stuff" then #remain can say "ooh, soz, it was only an advi…|
|remain|,|RT @eoghanmcdermo: Slow. Hand. Clap. #brexit https://t.co/zrsw1VrpTj|
|unknown|,|RT @MartinDaubney: To everybody who voted, I respect your vote.  To the 27.8% who didn't: put the kettle on and shut it #Brexit|
|unknown|,|RT @kurogane_s: Me: #Brexit wtf is that?  NYT: Yen surges on Brexit news Me: FUCK YOU BRITS.|
|remain|,|@pcjm08 Working people didn't know screwed BEFORE #Brexit. By days end they will have half the money they had to start. Disaster!  @lehimesa|
|unknown|,|RT @joseiswriting: #Brexit is what happens when White Westerners can't face the consequences of imperalism and colonialization in a globali…|
|remain|,|RT @SammyAlbon: Dear @Number10gov,  You should have given the vote to 16+. They had more idea than most of the adults I spoke to.  #VoteRem…|
|remain|,|RT @alanhsmith: Now I’m no economist, but this doesn’t look good….. #Brexit https://t.co/ZhKCeZlj8c|
|remain|,|RT @Okwonga: Thank God I kept a screenshot of my #Brexit ballot paper, because if I have grandchildren they are going to ask for receipts.|
|unknown|,|RT @dwuori: As a South Carolinian, I'd note that secession from the Union doesn't always work out as well as one might anticipate. #Brexit|
|unknown|,|RT @richie_rich77: Couldn't have put it better myself. #Brexit https://t.co/jHW56JVveo|
|remain|,|In the event of #Brexit, young players will not be able to move from the EU to English clubs under the age of 18 years.|
|remain|,|Reading some #brexit tweets and can't believe how many people are celebrating this decision. Man, come back to reality!|
|remain|,|RT @JanaHainsworth: Oh my god...waking up in Ireland with incredible headache...is #brexit really possible? Hope Belgium will accept me I'm…|
|leave|,|RT @RT_com: 'EU is failing, EU is dying': @Nigel_Farage speaks following #Brexit vote https://t.co/W1F7GjitF5 (Full speech) https://t.co/r9…|
|unknown|,|RT @SheikhItHaris: After #Brexit ppl dont realise that it will be followed by:  Grexit  Departugal  Italeave Czechout Oustria Finish Slovak…|
|remain|,|RT @MartyOPrey: Despite the disappointment of the overall #Brexit result, I am so proud of the North of Ireland for rejecting fear and hate…|
|unknown|,|RT @rickinuk: That's going to cost more than being in the #EU would. https://t.co/Pox00htRhJ|
|unknown|,|RT @MirrorPolitics: Meet our new #Brexit playmates after #EUref - Trump, Putin & Le Pen. @DailyMirror verdict https://t.co/lNs6q5CYpI https…|
|unknown|,|RT @CNN: Pound is crashing, stocks are tanking after #Brexit vote. But what happens next financially? https://t.co/qLryeDlIhp https://t.co/…|
|unknown|,|RT @CNN: Pound is crashing, stocks are tanking after #Brexit vote. But what happens next financially? https://t.co/qLryeDlIhp https://t.co/…|
|remain|,|RT @niinaratilainen: When you hear that Vladimir Putin is celebrating, you know you've done something really stupid. #Brexit #EU|
|unknown|,|RT @JamesMelville: Remember when Scotland was told to stay in the UK to stay in the EU? #EUref #Brexit #IndyRef2|
|unknown|,|History unfolding. #Brexit|
|remain|,|RT @kunalnayyar: I feel something terrible has happened. And only the youth will feel the true consequences... #brexit|
|unknown|,|RT @Snowden: No matter the outcome, #Brexit polls demonstrate how quickly half of any population can be convinced to vote against itself. Q…|
|leave|,|RT @theordinaryman2: We dreamed of this day & now its here   #IndependenceDay  #EURefResults #EURef #Brexit #IVotedLeave https://t.co/wn2OY…|
|unknown|,|RT @McIlroyRory: With #Brexit and the way the US presidential race is going.... Can we take a mulligan on 2016??|
|unknown|,|just my sense of humor https://t.co/9dNlkRp52e|
|unknown|,|RT @ismaildouiri: Watch out for the next potential big shock: #USPresidential Elections: the same underlying forces as #Brexit are at play…|
|unknown|,|RT @philipbromwell: #Brexit front pages from across the UK #EUref https://t.co/TQSYlV2gMF|
|remain|,|RT @CeeJudd: July 24, 2016 England is officially a Fascist Neo Nazi State. Time to impose economic sanctions as we do terrorist states like…|
|remain|,|RT @727hes: An older generation just decided the lives of millions of young people. You've screwed us all. #Brexit|
|unknown|,|In #Belgrade #Serbia to keep on dreaming... #Brexit https://t.co/LJOr0WDU8S|
|unknown|,|👅 I'm very hot now and 👄 I want to show you my butt!   🐷 #brexit|
|leave|,|amazing #brexit amazing!|
|unknown|,|RT @USATODAY: David Cameron calls for a new prime minster to be in place by October after #Brexit vote: https://t.co/aHYM86HCXz https://t.c…|
|unknown|,|RT @Snowden: No matter the outcome, #Brexit polls demonstrate how quickly half of any population can be convinced to vote against itself. Q…|
|unknown|,|RT @DartmouthDerek: Can't think about #Brexit without thinking about this. https://t.co/uRfIw7LGgu|
|remain|,|Just heard an advert on the radio about false advertising.  I wonder if they could help us with the false #Brexit advertising/campaigning.|
|remain|,|RT @Josh_Dolar: David Cameron resigned?!?! GBP dropping fast, might lose Triple A credit rating? The UK has literally destroyed itself with…|
|remain|,|RT @CBCQueensPark: How dare @Nigel_Farage say #Brexit victory came "without a single shot being fired" ...  soiling the memory of Jo Cox.…|
|remain|,|RT @soregashij: The worst part of #Brexit is that's the vote of the old people. The ones who educated us youngsters to believe in the dream…|
|remain|,|RT @DrLawyercop: Silver lining: #Brexit demonstrates that the US isn't the only country being publicly destroyed by its racist, isolationis…|
|leave|,|RT @ShujaRabbani: Barack Obama said "UK will be at the back of the queue if UK exits the EU." Well, there you have it @POTUS - #Brexit is h…|
|unknown|,|RT @k_randhir: Finally, it's #Brexit Will it lead to  Grexit.  Departugal.  Italeave.   Czechout.  Oustria.  Finish.  Slovakout.  Latervia.…|
|unknown|,|Tinc por https://t.co/WHZPiJiE8B|
|unknown|,|Ask them to vote again the #Irish way #Brexit|
|remain|,|RT @puppymaIek: Donald Trump supported #Brexit and you know that if Trump supports you you're probably making the WORST decision ever|
|unknown|,|RT @travel_chaos: Welcome to your new world. #Brexit https://t.co/9oEoBDpjST|
|remain|,|RT @FadiSalem: Those empowered by Brexit: Putin, Trump, European fascists, rightwing radicals, ISIS, human traffickers. An ugly new world a…|
|unknown|,|LMAO YOU TRIED IT 😂 https://t.co/5mGXi4t69E|
|unknown|,|Badly placed ad with unintended irony on the morning after #Brexit Almost as ironic as the discounted stock trades 1 https://t.co/yoaTgJ86Fo|
|remain|,|RT @TreeStarMan: @DavidCunliffeMP @Jayson_Bryant Sadly #Brexit will predominantly hurt the poor who voted for it. It's like homeless in NZ…|
|unknown|,|RT @NOT_MOTD: The only men who could steady the ship. #EUref #Brexit https://t.co/BYOx4fdfkZ|
|leave|,|RT @bigraven70: #Brexit #Scotland We were let down by Scotland on the #Leave vote?Can't believe they listen to that horrible #Traitor Nicol…|
|unknown|,|RT @smfrogers: +100% spike in UK searches for "getting an Irish passport" after #Brexit vote  https://t.co/iUeby4BCSz https://t.co/ZCkDOz8i…|
|unknown|,|RT @ssojo81: African leaders now looking at David Cameron like...  #Brexit https://t.co/Cd6Jfl0G9G|
|unknown|,|see you in Sweden, Pewds fuck this country https://t.co/sSJObuQCsR|
|remain|,|time for my one way flight to amsterdam   https://t.co/i8nutp2yyJ|
|leave|,|Does this mean we can remove all those stupid cookie warnings from our web sites now? #brexit|
|unknown|,|RT @NaomiOhReally: Trump arrives in Scotland and gives his view on #Brexit to the sound of bagpipes: "I think it's a fantastic thing" https…|
|unknown|,|The Economist || Britain and the EU: A tragic split https://t.co/6AD3ojoKkh #Brexit|
|remain|,|That did not take long. Empty promises from "Leave" campaign retracted. #Brexit https://t.co/aBaI2YT72L|
|unknown|,|Fucking hell. Civil unrest the BBC is actually covering... https://t.co/3HRoh4tbpo|
|unknown|,|RT @guardian: 'I'll go before the autumn.' Watch David Cameron's full resignation speech #brexit https://t.co/LXKYIeAz4Q|
|remain|,|The saddest face of democracy - those with their entire futures ahead overruled and overpowered by the old. #Brexit https://t.co/9CPEUj5TtR|
|remain|,|Heartbroken. Applying for an Irish passport so I can make my #brexit.|
|unknown|,|RT @joffley: How do I tell them?? #Brexit https://t.co/6Y7hRIKINi|
|leave|,|RT @SoCal4Trump: Screaming "RACIST" when a nation wants to govern themselves & control immigration DOESN'T WORK ANYMORE! 🇬🇧#Brexit🇬🇧 https:…|
|unknown|,|RT @deepakmohoni: The #Brexit cartoons have started https://t.co/g8TcpaLM7K|
|remain|,|RT @Smudge1208: #Brexit Pound at all all time low, stock market free falling and a leaderless country. Good decision, well done 👏🏻🙄|
|unknown|,|RT @Delahuntagram: Live scenes from the channel tunnel...  #Brexit https://t.co/A6x5fpI6V8|
|unknown|,|RT @business: Here's what happens now Britain has voted for #Brexit in EU referendum https://t.co/O0j822teYp https://t.co/Clvk2idcoi|
|unknown|,|RT @ronkelawal: Accurate.  #Brexit https://t.co/XYKAJBalgR|
|remain|,|RT @LondonEconomic: The UK's AAA rating on its sovereign debt "is likely to be cut" following #Brexit|
|unknown|,|RT @joffley: How do I tell them?? #Brexit https://t.co/6Y7hRIKINi|
|remain|,|RT @_undeadtyrell: You could punch a random British person in the face today and there's a 52% chance they'd deserve it. #Brexit|
|unknown|,|@Anaajt354 And you worry about the words you use at 9 am hahaha. https://t.co/fol0NKVyvp|
|unknown|,|RT @GissiSim: Is it the hair? #Brexit https://t.co/NxE1oMNaqW|
|remain|,|RT @AnnoGalactic: how am i going to afford my fitness gram pacer test now, #brexit?|
|remain|,|When your phone autocorrects to virus Johnson you know you should listen to your phone! #Brexit #borisjhonson #EURef|
|remain|,|What additional implications will arise in Global economy post #Brexit pool?Pound and capital markets are plunging. Long-term & Short-term..|
|unknown|,|RT @prakharshubham: In India, Autowala's union is stronger than European Union.. #BrExit @Sarcasm_So|
|unknown|,|RT @ohchrisburton: Butterflies only live for two weeks.  https://t.co/uA2ydM2RtU|
|unknown|,|RT @stephenkb: All of the wrong people are clapping.  https://t.co/PT39Zul8ko|
|unknown|,|RT @ThePLSA: Read our response to the UK’s decision to leave the European Union here: https://t.co/n8Phrfrmh3 #EURefResults #Brexit|
|remain|,|The worst part is, we gave Boris Johnson and Nigel Farage want they wanted. #brexit|
|remain|,|RT @Omojuwa: The old people in Britain voted to leave. The young people voted to stay. Guess whose future was decided? #Brexit|
|unknown|,|The latest Not The News Of The World! https://t.co/p26eyg6yCG Thanks to @AstonMartinPR @dannibagnall @Joe_Hallenbeck #euref #brexit|
|remain|,|RT @Suzanne_OGrady: well this is probably the quickest that any politician has reneged on a campaign "promise" #brexit https://t.co/JdMU3D8…|
|unknown|,|RT @BBCBreaking: PM @David_Cameron at Buckingham Palace for audience with the Queen https://t.co/e0QyNYIY2E #Brexit|
|unknown|,|RT @farcentrist: #Brexit to be followed by Grexit. Departugal. Italeave. Fruckoff. Czechout. Oustria. Finish. Slovakout. Latervia. Byegium|
|unknown|,|RT @brianneobrien: Hey America, this thing called #Brexit happened while you were sleeping. https://t.co/PHZWhwP3yT|
|unknown|,|RT @puppymaIek: DRAG HIS ASS https://t.co/k2BpNrr8uO|
|unknown|,|#Erdogan can have our place . How  do you like them apples . #brexit #eu #Turkey|
|leave|,|RT @iwelsh: Remember what the EU did to #Greece when you're crying over #Brexit. This is a lesser evil argument, not a good vs. bad argumen…|
|unknown|,|RT @CNBC: UK Prime Minister David Cameron steps down, Carney pledges UK banks backstop #Brexit https://t.co/3woizW7uKm https://t.co/3n5zGLs…|
|unknown|,|RT @WalidKaram: What's after #Brexit?  Grexit Departugal Italeave Fruckoff Czechout Oustria Finish Slovlong Latervia Byegium  unitil EU bec…|
|unknown|,|RT @Snowden: No matter the outcome, #Brexit polls demonstrate how quickly half of any population can be convinced to vote against itself. Q…|
|leave|,|Britannia will rule the waves again, kill the EU off, now. #Brexit|
|remain|,|I'm actually not quite grasping the reality of #Brexit yet. I think a large part of me is just waiting to wake up and exhale in relief.|
|unknown|,|@briandfoy_perl It deserves one irrespective of #brexit. There are a lot of awesome #perl programmers there|
|unknown|,|RT @myvotetoday: DYK:#AtalBihariVajpayee was the first Non-Congress #PM to serve full 5 yr term in office.  #Brexit #NHDialogues #BJP https…|
|remain|,|RT @GissiSim: Young people, who will have to live with this decision for far longer, are the ones that wanted to remain #Brexit https://t.c…|
|unknown|,|I am getting ready for some big bargains in the market today. #Brexit|
|unknown|,|RT @BBCWorld: France, Italy & Netherlands call for own EU referendums after #Brexit https://t.co/zs96Saf1uY https://t.co/YatDMcJD2N|
|remain|,|RT @MisssPatrice: Insanity is when xenophobia has become so great, you cheer as your currency collapses & stock market prepares for a sello…|
|remain|,|RT @sam_pehrson: Areas voting for #Brexit are those with fewer immigrants https://t.co/Wf5hYSkjnP|
|unknown|,|RT @brianneobrien: Hey America, this thing called #Brexit happened while you were sleeping. https://t.co/PHZWhwP3yT|
|leave|,|RT @SputnikInt: There is no need for an EU in the 21st century - @Borislondon https://t.co/KsK3CmcZT8 #EUref #Brexit https://t.co/827qakbtAZ|
|remain|,|Reading the tributes to Cameron from backstabbing Boris and Gove has made me nauseous  #EURefResults #Brexit|
|unknown|,|RT @TheGrimeReport: Freddos have just gone up to £87.00 😢 #Brexit https://t.co/797YddrOgN|
|unknown|,|#Brexit lay down and die cameron|
|unknown|,|RT @fresheima: This thread! https://t.co/XerFqJQq2I|
|remain|,|RT @HuffPostUK: "For the first time I've woken up scared for my future..." https://t.co/XGh2Ukmg9j #EURefResults #Brexit https://t.co/gMcta…|
|unknown|,|RT @contrabandkarma: Most poignant #Brexit image I’ve seen so far. https://t.co/2usG5K94lv|
